total energy-propagated        0.00000000E+00  -2.3320114365E+01 +-    2.8574079933E-01   
total energy-propagated        0.00000000E+00  -2.4373615672E+01 +-    2.8311661716E-01   
total energy-propagated        0.00000000E+00  -2.3557346397E+01 +-    2.8372794995E-01   
total energy-propagated        0.00000000E+00  -2.3886411150E+01 +-    2.7512296377E-01   
total energy-propagated        0.00000000E+00  -2.3890277805E+01 +-    2.9859771477E-01   
total energy-propagated        0.00000000E+00  -2.4405260969E+01 +-    2.8185057302E-01   
total energy-propagated        0.00000000E+00  -2.3581881276E+01 +-    2.8550421210E-01   
total energy-propagated        0.00000000E+00  -2.3338879785E+01 +-    2.7033223211E-01   
total energy-propagated        0.00000000E+00  -2.3548712553E+01 +-    2.9158397643E-01   
total energy-propagated        0.00000000E+00  -2.3781283839E+01 +-    2.7074309223E-01   
total energy-propagated        0.00000000E+00  -2.3894394953E+01 +-    2.8769974915E-01   
total energy-propagated        0.00000000E+00  -2.3989066948E+01 +-    2.7329196468E-01   
total energy-propagated        0.00000000E+00  -2.3712099368E+01 +-    2.8067551258E-01   
total energy-propagated        0.00000000E+00  -2.4163479562E+01 +-    2.7564420180E-01   
total energy-propagated        0.00000000E+00  -2.3358166048E+01 +-    2.8578749418E-01   
total energy-propagated        0.00000000E+00  -2.4242149455E+01 +-    2.7430240977E-01   
total energy-propagated        0.00000000E+00  -2.3711781453E+01 +-    2.8538541460E-01   
total energy-propagated        0.00000000E+00  -2.3124947666E+01 +-    2.9850191322E-01   
total energy-propagated        0.00000000E+00  -2.4144855680E+01 +-    2.7954564185E-01   
total energy-propagated        0.00000000E+00  -2.3789060608E+01 +-    2.7907472026E-01   
total energy-propagated        0.00000000E+00  -2.4052675100E+01 +-    2.8609684390E-01   
total energy-propagated        0.00000000E+00  -2.3902293653E+01 +-    2.8896022235E-01   
total energy-propagated        0.00000000E+00  -2.4171922696E+01 +-    2.7227617736E-01   
total energy-propagated        0.00000000E+00  -2.3881934146E+01 +-    2.7880444807E-01   
total energy-propagated        0.00000000E+00  -2.3963921580E+01 +-    2.6914408837E-01   
total energy-propagated        0.00000000E+00  -2.4460671444E+01 +-    2.7008331305E-01   
total energy-propagated        0.00000000E+00  -2.3681861823E+01 +-    2.8132046204E-01   
total energy-propagated        0.00000000E+00  -2.3587906159E+01 +-    2.8919045329E-01   
total energy-propagated        0.00000000E+00  -2.3891726832E+01 +-    2.8664579877E-01   
total energy-propagated        0.00000000E+00  -2.3696996584E+01 +-    2.6945492670E-01   
total energy-propagated        0.00000000E+00  -2.4459887492E+01 +-    2.7367343857E-01   
total energy-propagated        0.00000000E+00  -2.4087016489E+01 +-    2.7174973632E-01   
total energy-propagated        0.00000000E+00  -2.3497858289E+01 +-    2.7225845764E-01   
total energy-propagated        0.00000000E+00  -2.3565270414E+01 +-    2.9163064819E-01   
total energy-propagated        0.00000000E+00  -2.3739528613E+01 +-    2.9158008363E-01   
total energy-propagated        0.00000000E+00  -2.3591805786E+01 +-    2.8347623760E-01   
total energy-propagated        0.00000000E+00  -2.3597488536E+01 +-    2.7849298703E-01   
total energy-propagated        0.00000000E+00  -2.3857458324E+01 +-    2.7941357084E-01   
total energy-propagated        0.00000000E+00  -2.4065115180E+01 +-    2.8758675436E-01   
total energy-propagated        0.00000000E+00  -2.3938973370E+01 +-    2.8624524469E-01   
total energy-propagated        0.00000000E+00  -2.4241628655E+01 +-    2.7957000217E-01   
total energy-propagated        0.00000000E+00  -2.3608918500E+01 +-    2.8464136187E-01   
total energy-propagated        0.00000000E+00  -2.4038784819E+01 +-    2.7550707428E-01   
total energy-propagated        0.00000000E+00  -2.4265517445E+01 +-    2.9000726778E-01   
total energy-propagated        0.00000000E+00  -2.4105867074E+01 +-    2.8184518679E-01   
total energy-propagated        0.00000000E+00  -2.3936227863E+01 +-    2.8771542557E-01   
total energy-propagated        0.00000000E+00  -2.3484106180E+01 +-    2.7335932292E-01   
total energy-propagated        0.00000000E+00  -2.3632293431E+01 +-    2.8796770409E-01   
total energy-propagated        0.00000000E+00  -2.3532175404E+01 +-    2.8590700529E-01   
total energy-propagated        0.00000000E+00  -2.3403844594E+01 +-    2.8528055925E-01   
total energy-propagated        0.00000000E+00  -2.3616158954E+01 +-    2.7243177906E-01   
total energy-propagated        0.00000000E+00  -2.3293887130E+01 +-    2.7867642059E-01   
total energy-propagated        0.00000000E+00  -2.3740343442E+01 +-    2.8003108376E-01   
total energy-propagated        0.00000000E+00  -2.3951982611E+01 +-    2.7979968282E-01   
total energy-propagated        0.00000000E+00  -2.4025084748E+01 +-    2.8121910618E-01   
total energy-propagated        0.00000000E+00  -2.3709911429E+01 +-    2.7673971119E-01   
total energy-propagated        0.00000000E+00  -2.3806138362E+01 +-    2.8050899545E-01   
total energy-propagated        0.00000000E+00  -2.3949356263E+01 +-    2.7910951984E-01   
total energy-propagated        0.00000000E+00  -2.3962639919E+01 +-    2.7823778968E-01   
total energy-propagated        0.00000000E+00  -2.3956478504E+01 +-    2.7975589777E-01   
total energy-propagated        0.00000000E+00  -2.3492689297E+01 +-    2.7619829550E-01   
total energy-propagated        0.00000000E+00  -2.3967274717E+01 +-    2.8208024512E-01   
total energy-propagated        0.00000000E+00  -2.4108742841E+01 +-    2.9748408867E-01   
total energy-propagated        0.00000000E+00  -2.3531819909E+01 +-    2.7536774827E-01   
total energy-propagated        0.00000000E+00  -2.3895845811E+01 +-    2.7797242999E-01   
total energy-propagated        0.00000000E+00  -2.3557731823E+01 +-    2.7574080839E-01   
total energy-propagated        0.00000000E+00  -2.3782655168E+01 +-    2.8924929822E-01   
total energy-propagated        0.00000000E+00  -2.3041938306E+01 +-    2.9300794733E-01   
total energy-propagated        0.00000000E+00  -2.4139431488E+01 +-    3.0193440884E-01   
total energy-propagated        0.00000000E+00  -2.3830008615E+01 +-    2.6467104343E-01   
total energy-propagated        0.00000000E+00  -2.3117561340E+01 +-    3.1750860167E-01   
total energy-propagated        0.00000000E+00  -2.3669525592E+01 +-    2.8474790941E-01   
total energy-propagated        0.00000000E+00  -2.3471402078E+01 +-    2.8685505511E-01   
total energy-propagated        0.00000000E+00  -2.4084397971E+01 +-    2.9251460040E-01   
total energy-propagated        0.00000000E+00  -2.4065913489E+01 +-    2.7541730915E-01   
total energy-propagated        0.00000000E+00  -2.3544974987E+01 +-    2.8403987753E-01   
total energy-propagated        0.00000000E+00  -2.4174718135E+01 +-    2.7123415491E-01   
total energy-propagated        0.00000000E+00  -2.3839294604E+01 +-    2.9607061932E-01   
total energy-propagated        0.00000000E+00  -2.3827088863E+01 +-    2.7658555681E-01   
total energy-propagated        0.00000000E+00  -2.3362047207E+01 +-    2.8899064857E-01   
total energy-propagated        0.00000000E+00  -2.3734472870E+01 +-    2.7019584121E-01   
total energy-propagated        0.00000000E+00  -2.3350624691E+01 +-    2.8459738580E-01   
total energy-propagated        0.00000000E+00  -2.3302831745E+01 +-    2.7991818057E-01   
total energy-propagated        0.00000000E+00  -2.3717497832E+01 +-    2.8051326859E-01   
